audio_file|text|speaker_name|emotion_name
segments/segment_11323.wav|不？|female|neutral
segments/segment_06821.wav|我真的。|female|neutral
segments/segment_09254.wav|难道我还感谢你不成啊啊？我不。|female|neutral
segments/segment_04446.wav|不是。|female|neutral
segments/segment_11286.wav|我不行了。|female|neutral
segments/segment_09385.wav|互相要被吸着你的大肉棒征服呢。|female|neutral
segments/segment_05335.wav|把鸡巴。|female|neutral
segments/segment_06545.wav|嗯。|female|neutral
segments/segment_10031.wav|又粗。可以把小梅直接操的高潮。|female|neutral
segments/segment_07966.wav|受不了了。|female|neutral
segments/segment_07754.wav|啊。|female|neutral
segments/segment_00355.wav|哎呀。|female|neutral
segments/segment_01429.wav|搞的人家都高潮不了。|female|neutral
segments/segment_10823.wav|嗯嗯。|female|neutral
segments/segment_08839.wav|哦。|female|neutral
segments/segment_09040.wav|呢？|female|neutral
segments/segment_08697.wav|啊。哎呀。啊。|female|neutral
segments/segment_00332.wav|发泄在我的小骚逼上。|female|neutral
segments/segment_06860.wav|再继续吧。|female|neutral
segments/segment_11160.wav|累死了。|female|neutral
segments/segment_04224.wav|插都插进来了。就随你。|female|neutral
segments/segment_00964.wav|你慢一点儿。|female|neutral
segments/segment_00120.wav|一个渴望的性爱。|female|neutral
segments/segment_04604.wav|啊。|female|neutral
segments/segment_09671.wav|哦。哦。|female|neutral
segments/segment_03281.wav|嗯。|female|neutral
segments/segment_02370.wav|不可以的。|female|neutral
segments/segment_02544.wav|好痒啊。我。啊，哦哦哦。|female|neutral
segments/segment_05825.wav|嗯。啊。小鱼就就是你专属的肉便器。|female|neutral
segments/segment_07305.wav|大王，光是你的舌头|female|neutral
segments/segment_02885.wav|我会努力的。|female|neutral
segments/segment_08377.wav|嗯，|female|neutral
segments/segment_02178.wav|啊。坏弟弟。|female|neutral
segments/segment_11840.wav|你知道你刚才的行为是在做什么吗？|female|neutral
segments/segment_05318.wav|啊，姐姐被你弄的好舒服啊。|female|neutral
segments/segment_10229.wav|那小梅。|female|neutral
segments/segment_03123.wav|不行了。|female|neutral
segments/segment_10021.wav|我不知道该怎样去描述那种感觉。|female|neutral
segments/segment_01544.wav|男人在兴奋的时候。你看这乳头也是微勃起的。|female|neutral
segments/segment_05304.wav|一直操在姐姐的逼里了。|female|neutral
segments/segment_11889.wav|渐渐分开。小雷。|female|neutral
segments/segment_11144.wav|好。|female|neutral
segments/segment_06935.wav|嗯。|female|neutral
segments/segment_08437.wav|我好像感觉到你肉棒上的|female|neutral
segments/segment_11471.wav|啊。|female|neutral
segments/segment_00945.wav|您放心吧。|female|neutral
segments/segment_12365.wav|你好，变态呀。我居然。在跟你这样的人做爱。|female|neutral
segments/segment_07881.wav|好了，老公，你去上班吧。|female|neutral
segments/segment_06576.wav|你操到趴地上了嗯。|female|neutral
segments/segment_11899.wav|碰到。|female|neutral
segments/segment_01675.wav|好爽。不对。一点都不爽，|female|neutral
segments/segment_07535.wav|不敢了。这个。节奏怎么样？|female|neutral
segments/segment_01561.wav|用你的舌头。顶开我的嘴唇和牙齿。|female|neutral
segments/segment_07359.wav|那小女子要开动了啊。|female|neutral
segments/segment_09430.wav|这就对了嘛。你还真够贱的。|female|neutral
segments/segment_06618.wav|操我的屁眼好不好？|female|neutral
segments/segment_01095.wav|哦。|female|neutral
segments/segment_10645.wav|老公。|female|neutral
segments/segment_03287.wav|滑不滑。不对。不小心掉了。|female|neutral
segments/segment_10334.wav|那老师给你加加油。|female|neutral
segments/segment_11809.wav|还让你吃了三倍的剂量。|female|neutral
segments/segment_02605.wav|嗯，就像这样。|female|neutral
segments/segment_01392.wav|哦。啊。啊，啊，啊。哦，哦，嗷，嗷|female|neutral
segments/segment_04870.wav|不可以了。要再忍耐一下才行。|female|neutral
segments/segment_10806.wav|我满脑子想的都是老公你的大鸡巴。|female|neutral
segments/segment_00752.wav|怎么现在忽然？|female|neutral
segments/segment_10275.wav|啊。|female|neutral
segments/segment_03737.wav|嗯。哦。|female|neutral
segments/segment_12230.wav|都浇到你脸上了。床上都湿了。|female|neutral
segments/segment_10668.wav|人家都被你弄的高潮了。而且还是用舌头。|female|neutral
segments/segment_03215.wav|哎。嗯。|female|neutral
segments/segment_11488.wav|套在你的肉棒上。|female|neutral
segments/segment_09309.wav|好。|female|neutral
segments/segment_01777.wav|哎。|female|neutral
segments/segment_04113.wav|爽死我了。|female|neutral
segments/segment_01770.wav|嗯。|female|neutral
segments/segment_10646.wav|老公。|female|neutral
segments/segment_04877.wav|到此为止。加油儿子。你要忍住。不能射出来。|female|neutral
segments/segment_03022.wav|我。|female|neutral
segments/segment_04228.wav|哦哦哦哦哦哦嗯。哦嗯嗯哦，我天哪。|female|neutral
segments/segment_03012.wav|你不要。你不要把我按在沙发上。求求你了，我是有男朋友的。|female|neutral
segments/segment_11401.wav|你。|female|neutral
segments/segment_09973.wav|嗯。|female|neutral
segments/segment_09193.wav|老公使劲操我。|female|neutral
segments/segment_06232.wav|嗯。|female|neutral
segments/segment_08183.wav|嗯。|female|neutral
segments/segment_00527.wav|主人。啊，主人的手打我的屁股好爽呀。|female|neutral
segments/segment_09896.wav|不？|female|neutral
segments/segment_11460.wav|嗯嗯。|female|neutral
segments/segment_04264.wav|哦。|female|neutral
segments/segment_04262.wav|啊，总之啊，今天我就是你们的肉便器了啊，你们想怎么操？就怎么操？|female|neutral
segments/segment_05812.wav|老公。你放心吧。小鱼，今天是安全期啦。|female|neutral
segments/segment_01919.wav|让儿媳休息一下。休息一下好不好？|female|neutral
segments/segment_00701.wav|哦，好多呢。|female|neutral
segments/segment_10057.wav|小梅整个人都被瑞折腾的欲陷欲死的。|female|neutral
segments/segment_06127.wav|才不是呢？|female|neutral
segments/segment_06790.wav|你觉得我听起来怪怪的。|female|neutral
segments/segment_09897.wav|加快速度加快速度好。哦哦。|female|neutral
segments/segment_01298.wav|一会儿。妈妈一会儿才能去睡觉|female|neutral
segments/segment_10434.wav|你的狗棒棒里面又射出来这么多。|female|neutral
segments/segment_01352.wav|轻一点。啊。|female|neutral
segments/segment_02926.wav|把肉棒。|female|neutral
segments/segment_09720.wav|我呀，现在就感觉。是用高跟鞋。操你的嘴一样啊。|female|neutral
segments/segment_01287.wav|哎呀。|female|neutral
segments/segment_06143.wav|嗯。|female|neutral
segments/segment_10902.wav|还好啊，是先给你啊，弄足交。因为没有经历过心爱的你啊。|female|neutral
segments/segment_06649.wav|我老公在偷听打飞机呢。|female|neutral
segments/segment_07653.wav|嗯。|female|neutral
segments/segment_03697.wav|姐姐呀。给你个奖赏。什么奖赏啊？当然是脱掉你的内裤。|female|neutral
segments/segment_02013.wav|狠心的出你屁。|female|neutral
segments/segment_07633.wav|你告诉妈妈。妈妈脚还臭不臭了。|female|neutral
segments/segment_04373.wav|下去。变成我的小熊。|female|neutral
segments/segment_04766.wav|农民工哥哥。你能不能帮我把衣服给我拿一下。我现在的身体全部都软掉了。|female|neutral
segments/segment_06703.wav|你一起操，嗯啊哎，啊啊啊，老公|female|neutral
segments/segment_02147.wav|滑不滑呀。|female|neutral
segments/segment_11775.wav|嗯。哎呀|female|neutral
segments/segment_08913.wav|你还扭捏捏的啊。|female|neutral
segments/segment_06125.wav|好痒啊。|female|neutral
segments/segment_06755.wav|尽管放马过来呀。|female|neutral
segments/segment_10143.wav|嗯。嗯。|female|neutral
segments/segment_08909.wav|啊，小强啊，小强，你玩我的奶子好不好？我的奶子也很好玩的啊，给你给你。|female|neutral
segments/segment_07928.wav|就是这样。|female|neutral
segments/segment_11984.wav|哦，刚参加工作，还没有女朋友啊。|female|neutral
segments/segment_07868.wav|嗯。啊。啊。啊。啊。天啦|female|neutral
segments/segment_09985.wav|乖。西西是小梅的好男友。|female|neutral
segments/segment_00810.wav|你马上给我停下呀。你不要太得寸进尺了。|female|neutral
segments/segment_06746.wav|我先过去了。房卡。你带在身上。|female|neutral
segments/segment_02073.wav|嗯。|female|neutral
segments/segment_11136.wav|哦。|female|neutral
segments/segment_09422.wav|看来贱货，你对这些很了解呀。|female|neutral
segments/segment_09178.wav|好吧。老娘啊。|female|neutral
segments/segment_00885.wav|我被老公发现了呢，小天。|female|neutral
segments/segment_01477.wav|都听到了。|female|neutral
segments/segment_01790.wav|我。|female|neutral
segments/segment_06926.wav|哇哇哇。|female|neutral
segments/segment_02008.wav|好的。|female|neutral
segments/segment_06727.wav|你。|female|neutral
segments/segment_00682.wav|好刺激哥哥，你这是恼羞成怒了吗？|female|neutral
segments/segment_03895.wav|越来越想念弟弟，你的大肉棒。你操我的感觉吗？|female|neutral
segments/segment_05344.wav|以后你和别的女孩子操逼。|female|neutral
segments/segment_06557.wav|嗯。|female|neutral
segments/segment_04653.wav|啊。啊。啊|female|neutral
segments/segment_00057.wav|嗯。|female|neutral
segments/segment_08071.wav|刚才给他打电话，他还不接。|female|neutral
segments/segment_02399.wav|我怎么好意思呀？|female|neutral
segments/segment_06013.wav|婊子就是一条要被你操逼，才能高潮的贱母狗。|female|neutral
segments/segment_12035.wav|你要给我按摩一下。你。会按摩吗。|female|neutral
segments/segment_08012.wav|哼。|female|neutral
segments/segment_06607.wav|射进我这个小骚逼里。啊，把你的精液都射到我的子宫里，|female|neutral
segments/segment_07315.wav|嗯。|female|neutral
segments/segment_01468.wav|屁眼里的可乐瓶。|female|neutral
segments/segment_01416.wav|你。嗯，你要射了吗？|female|neutral
segments/segment_07582.wav|那。儿子。帮妈妈脱鞋吧。|female|neutral
segments/segment_02358.wav|这种。哎，你停一下呀？|female|neutral
segments/segment_07463.wav|嗯。|female|neutral
segments/segment_05009.wav|哇。哇。哇。射出来了，你看这粘稠滚烫的精液。|female|neutral
segments/segment_10940.wav|没关系。姐姐，我会好好控制住的。绝对不会让你提前射出来。|female|neutral
segments/segment_10591.wav|是吗？老公，你想要给我舔。|female|neutral
segments/segment_04525.wav|嗯。|female|neutral
segments/segment_11505.wav|让骚货。继续给你舔。|female|neutral
segments/segment_10080.wav|你喜不喜欢我给你讲瑞操我呀。|female|neutral
segments/segment_03869.wav|把姐姐的两个小洞。弄出来那么多淫水。|female|neutral
segments/segment_11991.wav|我那里毛很多。|female|neutral
segments/segment_10758.wav|嗯。|female|neutral
segments/segment_04643.wav|哦。|female|neutral
segments/segment_04754.wav|啊，哥哥们，你的骚精液也射进来了。|female|neutral
segments/segment_08814.wav|嗯？|female|neutral
segments/segment_09844.wav|真是有趣儿的笑话呀。|female|neutral
segments/segment_01055.wav|轻点啊。|female|neutral
segments/segment_02281.wav|嗯嗯。|female|neutral
segments/segment_08515.wav|别的女演员。好像是为了争取好的角色。和导演做爱。然后去讨好导演。|female|neutral
segments/segment_01924.wav|哦，哦，哦。我真站不住了。啊，啊，啊。啊。|female|neutral
segments/segment_09406.wav|怎么了？|female|neutral
segments/segment_11280.wav|我要在老公的抽插下高潮。|female|neutral
segments/segment_01075.wav|嗯。嗯。|female|neutral
segments/segment_01115.wav|老公。|female|neutral
segments/segment_03936.wav|奶子在床单上操来操去的。|female|neutral
segments/segment_03533.wav|好吧，好吧。姐姐还在洗碗呢。|female|neutral
segments/segment_08059.wav|这对身体好敏感哪|female|neutral
segments/segment_00460.wav|主人的淫液。|female|neutral
segments/segment_03032.wav|衣服我的衣服。你不要动我的腰，对太敏感了。|female|neutral
segments/segment_04207.wav|可能会怀孕了。|female|neutral
segments/segment_11281.wav|操我，操我操我。|female|neutral
segments/segment_01452.wav|嗯。嗯。啊。啊。|female|neutral
segments/segment_02149.wav|闻一下。姐姐的脚香不香。|female|neutral
segments/segment_00319.wav|毕竟啊这个是非常好吃的东西。|female|neutral
segments/segment_11408.wav|你的肉丸怎么比？刚才。还大了这么多呀。|female|neutral
segments/segment_01922.wav|啊，就是这样，被您的大鸡巴挺着。哎，受不了了。|female|neutral
segments/segment_10946.wav|你这个肉棒。|female|neutral
segments/segment_12476.wav|我一会儿就到楼下了。|female|neutral
segments/segment_05785.wav|好好，我叫我叫啊主人主人主人，别打|female|neutral
segments/segment_10091.wav|啊，我真的厌倦了。我好喜欢瑞的鸡巴。|female|neutral
segments/segment_06641.wav|带着别人一起操|female|neutral
segments/segment_02129.wav|啊。|female|neutral
segments/segment_10196.wav|顶的好深。|female|neutral
segments/segment_11012.wav|现在就把你的肉棒。|female|neutral
segments/segment_02509.wav|啊，啊，啊，啊，啊。哦。天哪？|female|neutral
segments/segment_01052.wav|好啦好啦。|female|neutral
segments/segment_06240.wav|嗯。|female|neutral
segments/segment_08582.wav|哦。宝宝，你小小小心的插进去啊。|female|neutral
segments/segment_04067.wav|我的天啦，你的大鸡巴，我要去见你了。|female|neutral
segments/segment_01456.wav|是婷婷吧。|female|neutral
segments/segment_05747.wav|哦。|female|neutral
segments/segment_00361.wav|我。|female|neutral
segments/segment_12337.wav|哦。|female|neutral
segments/segment_03145.wav|嗯。|female|neutral
segments/segment_06081.wav|射的母狗好爽啊。|female|neutral
segments/segment_06188.wav|但是真的不可以去书房。|female|neutral
segments/segment_10157.wav|好，老公听话的信息当然会有奖励了。|female|neutral
segments/segment_08704.wav|讨厌。|female|neutral
segments/segment_11845.wav|你觉得这样？|female|neutral
segments/segment_07920.wav|使劲的舔。|female|neutral
segments/segment_00540.wav|连挣扎也挣扎不了了。|female|neutral
segments/segment_07626.wav|完全不一样哼。|female|neutral
segments/segment_11816.wav|哎呀。|female|neutral
segments/segment_06830.wav|完全没有可比性呢。|female|neutral
segments/segment_11270.wav|哦，我操，真舒服啊，老公。|female|neutral
segments/segment_00754.wav|不会吧。你说刚才你是装出来的。你刚才闻到老师讲的味道就已经兴奋的不得了了。|female|neutral
segments/segment_10725.wav|我好喜欢|female|neutral
segments/segment_02003.wav|嗯。嗯，还。|female|neutral
segments/segment_02542.wav|嗯，把它放到小骚逼上放到我的阴蒂上。|female|neutral
segments/segment_11553.wav|刚才呀。|female|neutral
segments/segment_05202.wav|要姐姐说呀，死倒是不至于。再说了。姐姐要你的命做什么呀？是不是？|female|neutral
segments/segment_08341.wav|讨厌的东西啊。听到有肉棒去就这么开心吗？喷了这么多水。|female|neutral
segments/segment_04271.wav|我爽死了，大鸡巴往里插，使劲插。|female|neutral
segments/segment_00100.wav|哦，我|female|neutral
segments/segment_07254.wav|疯狂的往小女子的体内钻呢。|female|neutral
segments/segment_00601.wav|嗯。啊。哦，啊，啊，啊，哦，哦，嗷，嗷。|female|neutral
segments/segment_11138.wav|怎么样？|female|neutral
segments/segment_10420.wav|好白好嫩啊。|female|neutral
segments/segment_10009.wav|每天都被瑞|female|neutral
segments/segment_01044.wav|我想要。休息一下。|female|neutral
segments/segment_09690.wav|啊。|female|neutral
segments/segment_01557.wav|哎呀。|female|neutral
segments/segment_01487.wav|我我一直都瞒着你。啊啊。我我出轨了。啊。|female|neutral
segments/segment_08773.wav|插的好深呢。|female|neutral
segments/segment_11485.wav|越口交越坚挺了呢。喂。|female|neutral
segments/segment_06681.wav|现在全都是淫水的，还有老公，你龟头上的前列腺液。|female|neutral
segments/segment_02115.wav|啊，那场面真的是淫乱呢。|female|neutral
segments/segment_11079.wav|你的乳房。|female|neutral
segments/segment_00618.wav|好。|female|neutral
segments/segment_05278.wav|你是不是很喜欢我姐姐的骚味啊？喜欢姐姐的逼呀。|female|neutral
segments/segment_10152.wav|一跳一跳的。说好了。不允许你试啊。|female|neutral
segments/segment_05337.wav|然后拔出去。|female|neutral
segments/segment_03396.wav|嗯嗯。|female|neutral
segments/segment_01600.wav|哇。|female|neutral
segments/segment_11240.wav|就是这样。|female|neutral
segments/segment_09997.wav|好老公。|female|neutral
segments/segment_01615.wav|老公的鸡巴。啊，狠狠|female|neutral
segments/segment_01752.wav|反正我是你老婆。你想怎么射就怎么射。|female|neutral
segments/segment_06414.wav|啊。|female|neutral
segments/segment_07907.wav|哎呀，儿子。你你舔的。舔的妈妈真的受不了了。|female|neutral
segments/segment_02083.wav|你鸡巴又粗又大。|female|neutral
segments/segment_05587.wav|我受不了。|female|neutral
segments/segment_08977.wav|嗯。|female|neutral
segments/segment_07779.wav|这样。|female|neutral
segments/segment_07219.wav|全部都射到我的嘴巴里了。啊，啊。嗯。|female|neutral
segments/segment_12064.wav|嗯。|female|neutral
segments/segment_00675.wav|他一点技巧都没有。在小穴里面横冲直撞的呢。|female|neutral
segments/segment_02545.wav|啊，震动频率好大呀。哦，老公。|female|neutral
segments/segment_06849.wav|不过真的好舒服呀。|female|neutral
segments/segment_10399.wav|下面。就是提问时间了。|female|neutral
segments/segment_03999.wav|屁股被弟弟打的好疼啊。|female|neutral
segments/segment_11872.wav|哎呀。嗯。|female|neutral
segments/segment_00175.wav|我做。|female|neutral
segments/segment_05980.wav|嗯。嗯。哦。哦。哇。嗯。|female|neutral
segments/segment_03609.wav|还有。再不羞耻的话吗啊？|female|neutral
segments/segment_09800.wav|好啦。|female|neutral
segments/segment_03787.wav|哦。|female|neutral
segments/segment_12181.wav|来。操我。|female|neutral
segments/segment_02225.wav|比我老公厉害多了。|female|neutral
segments/segment_09099.wav|啊。还是。可是你们的肉棒都好大好硬。啊，我是小兵啊，我是贱货。啊，对，我就是喜欢带你们啊，|female|neutral
segments/segment_06323.wav|你不要突然|female|neutral
segments/segment_01126.wav|东西啊？什么？去。去美国进口的壮阳药。|female|neutral
segments/segment_07600.wav|嗯，啊，喜欢。喜欢被儿子像你这样舔脚了。|female|neutral
segments/segment_09910.wav|啊，啊，小贱货。啊。啊。啊|female|neutral
segments/segment_02441.wav|很大很大，喜欢。|female|neutral
segments/segment_01322.wav|你的鸡巴。又走又差。是嗯。好巨大呀。|female|neutral
segments/segment_01603.wav|我。我要来了。|female|neutral
segments/segment_04210.wav|哦，好快好快，好快好快。嗯哦嗯嗯嗯。|female|neutral
segments/segment_09742.wav|深呼吸。|female|neutral
segments/segment_10760.wav|哦。|female|neutral
segments/segment_04065.wav|亚洲的女人肯定满足不了你们的需求的。|female|neutral
segments/segment_07969.wav|行了。|female|neutral
segments/segment_11681.wav|怎么？|female|neutral
segments/segment_08876.wav|你怎么把鸡巴|female|neutral
segments/segment_04924.wav|好了好了，不闹了。儿子。看看你脸都红了。|female|neutral
segments/segment_04071.wav|哎呦的，完全被填满了。|female|neutral
segments/segment_01507.wav|嗯。|female|neutral
segments/segment_01559.wav|嗯。|female|neutral
segments/segment_05814.wav|嗯。|female|neutral
segments/segment_06005.wav|操死我。。|female|neutral
segments/segment_08188.wav|你那一副色眯眯的样子，好像要把妈妈吃了一样呢。|female|neutral
segments/segment_10182.wav|小梅以后，怀个瑞的孩子跟你的姓好不好啊？|female|neutral
segments/segment_09451.wav|自己把衣服脱了。然后趴在那里。|female|neutral
segments/segment_01836.wav|还好。不然呢？|female|neutral
segments/segment_01354.wav|你在胡思乱想什么呀？|female|neutral
segments/segment_07652.wav|不要捏妈妈的阴蒂。|female|neutral
segments/segment_05317.wav|嗯。|female|neutral
segments/segment_11019.wav|姐姐，刚才给你深喉的时候。已经流了很多口水在上面了。|female|neutral
segments/segment_08122.wav|小蛋蛋。你亲自来这里检查一下。我到底是不是你的真妈妈？|female|neutral
segments/segment_06248.wav|轻一点就好。|female|neutral
segments/segment_04032.wav|哦。啊？嗯。|female|neutral
segments/segment_08138.wav|哼。|female|neutral
segments/segment_06076.wav|哦。|female|neutral
segments/segment_08209.wav|奶子。|female|neutral
segments/segment_08828.wav|啊，导演暂停一下。|female|neutral
segments/segment_08144.wav|哎。|female|neutral
segments/segment_02251.wav|你干什么呀？|female|neutral
segments/segment_01025.wav|看老娘，今天我干死，你操你妈的。|female|neutral
segments/segment_09743.wav|怎么了？|female|neutral
segments/segment_07889.wav|哎，你干嘛呀？怎么往桌子下面转呢？|female|neutral
segments/segment_05643.wav|哦。|female|neutral
segments/segment_10068.wav|慢慢的就变了味道。西西。|female|neutral
segments/segment_03397.wav|哼。嗯，哼。嗯。嗯。|female|neutral
segments/segment_00313.wav|啊，我要把它吃完了啊。我就不给你留了。|female|neutral
segments/segment_08030.wav|徐静这圆滑修长的美腿。|female|neutral
segments/segment_10014.wav|是瑞的精液。|female|neutral
segments/segment_07781.wav|你干嘛呢？|female|neutral
segments/segment_10363.wav|舒服吗？|female|neutral
segments/segment_05676.wav|就一波一波的穿过来了。|female|neutral
segments/segment_07198.wav|我要让你好好见识一下奴家的三寸不烂之舌？|female|neutral
segments/segment_07801.wav|插点到你的小穴里了。|female|neutral
segments/segment_02970.wav|不过还顶的小穴跟着一起舒服呢。|female|neutral
segments/segment_05766.wav|啊。啊|female|neutral
segments/segment_06486.wav|嗯。|female|neutral
segments/segment_03885.wav|啊。|female|neutral
segments/segment_12011.wav|啊。|female|neutral
segments/segment_10896.wav|来。你要是觉得。姐姐的脚好看。|female|neutral
segments/segment_04771.wav|好。|female|neutral
segments/segment_05353.wav|也太舒服了。小骚逼被舔的感觉太好了。|female|neutral
segments/segment_10750.wav|再这样下去。人家真的要被你给|female|neutral
segments/segment_08229.wav|我的乖儿子。那现在爸妈问你呀你有看过女生的小穴吗？|female|neutral
segments/segment_05389.wav|嗯。不要贴那里。|female|neutral
segments/segment_09401.wav|啊。|female|neutral
segments/segment_06386.wav|嗯。|female|neutral
segments/segment_10283.wav|哼。|female|neutral
segments/segment_01840.wav|嗯。嗯。嗯。嗯。啊。|female|neutral
segments/segment_11352.wav|怎么样？老师的丝袜味道如何呀？如果你想的话。|female|neutral
segments/segment_11982.wav|哎。|female|neutral
segments/segment_03673.wav|我已经感受到手中的肉棒变硬变大了。|female|neutral
segments/segment_09353.wav|今天肯定可以受孕了，加把劲儿。狠狠的操死老娘，操死我。|female|neutral
segments/segment_11347.wav|来。|female|neutral
segments/segment_04698.wav|对。把我的。|female|neutral
segments/segment_12473.wav|抚摸它，你看它光滑的表面。|female|neutral
segments/segment_03320.wav|然后用我的嘴唇。整个包裹住你的鸡巴头。嗯，然后吞进去啊。|female|neutral
segments/segment_02272.wav|啊。还说是骚货，你看啊。|female|neutral
segments/segment_11736.wav|嗯，老师帮你含住。|female|neutral
segments/segment_04254.wav|看的傻掉了呀。嗯。|female|neutral
segments/segment_04773.wav|今天好累呀。带着儿子忙了一天了。也不听话。|female|neutral
segments/segment_11696.wav|你手上那个长长的血血吧。|female|neutral
segments/segment_07738.wav|妈妈要被你舔的高兴。|female|neutral
segments/segment_00847.wav|嗯。你。你不能这样，哼，我我老公会发现的，我我不可以。|female|neutral
segments/segment_09121.wav|来啦。是谁呀？|female|neutral
segments/segment_06515.wav|好啊。|female|neutral
segments/segment_08856.wav|弹肉棒欺负小穴。被小孩的肉棒|female|neutral
segments/segment_06181.wav|嗯。|female|neutral
segments/segment_07977.wav|所以快出来。|female|neutral
segments/segment_04597.wav|我不是人人都可以操的婊子。|female|neutral
segments/segment_01417.wav|啊。|female|neutral
segments/segment_05598.wav|嗯。嗯。啊。|female|neutral
segments/segment_03848.wav|你就不真正的插入。你太过分了，你。|female|neutral
segments/segment_00604.wav|呃，小穴。|female|neutral
segments/segment_08997.wav|嗯。|female|neutral
segments/segment_02078.wav|我不就喜欢你用大鸡巴操。我。|female|neutral
segments/segment_08008.wav|哎呀，|female|neutral
segments/segment_02311.wav|哦哦哦。|female|neutral
segments/segment_04343.wav|哦，你不要摸阴蒂。嗯。|female|neutral
segments/segment_07229.wav|哎呀。|female|neutral
segments/segment_01982.wav|啊，好，天哪。|female|neutral
segments/segment_04466.wav|那一下。都有操到花心了。|female|neutral
segments/segment_00199.wav|对对。|female|neutral
segments/segment_00485.wav|肉棒上还夹着不少呢。要用舌头。都给主人清理干净啊。|female|neutral
segments/segment_03270.wav|啊，太硬了啊，差一点多恶心啊。|female|neutral
segments/segment_04724.wav|哦。哦。啊。|female|neutral
segments/segment_02823.wav|用你的鸡巴操，我用你的带沟的鸡巴插我插我操。|female|neutral
segments/segment_04551.wav|啊啊。|female|neutral
segments/segment_03245.wav|看这两个大笨蛋。|female|neutral
segments/segment_04453.wav|我不是欺骗粉丝哦哦不要|female|neutral
segments/segment_08524.wav|哦。|female|neutral
segments/segment_07054.wav|今天。|female|neutral
segments/segment_03749.wav|嗯。嗯。嗯。嗯。|female|neutral
segments/segment_08109.wav|嗯。我的宝|female|neutral
segments/segment_05841.wav|干死我使劲。|female|neutral
segments/segment_10200.wav|我也去，真的很纠结。|female|neutral
segments/segment_02794.wav|哦，我就是喜欢男人的鸡巴，我就是个骚货。|female|neutral
segments/segment_11896.wav|你还可以再深一点儿。|female|neutral
segments/segment_10219.wav|你呀。|female|neutral
segments/segment_08635.wav|插进来了。|female|neutral
segments/segment_00524.wav|这个视频是用来感谢他的。要发给他吗？|female|neutral
segments/segment_00947.wav|啊，您问我找您有什么事情啊？|female|neutral
segments/segment_09656.wav|哦。哦。啊。|female|neutral
segments/segment_09909.wav|声音啊，还要流水的声音。|female|neutral
segments/segment_01280.wav|婷婷。叔叔。啊，不是操妈的。|female|neutral
segments/segment_00122.wav|哦。啊。|female|neutral
segments/segment_04366.wav|别用你的小肉棒，顶着我的屁股。|female|neutral
segments/segment_10012.wav|操进我的小穴里面。|female|neutral
segments/segment_05833.wav|啊，小母狗被你打的好舒服啊。他屁股被打的好爽啊，使劲打哦。|female|neutral
segments/segment_02302.wav|嗷嗷嗷嗷|female|neutral
segments/segment_11264.wav|被你塞的。哦，满满的哦嗯。我好舒服。|female|neutral
segments/segment_09403.wav|哎呀呀。|female|neutral
segments/segment_01005.wav|操操你妈。|female|neutral
segments/segment_03460.wav|好吧。|female|neutral
segments/segment_04864.wav|刮蹭儿子的大龟头。|female|neutral
segments/segment_09370.wav|谢谢啊。|female|neutral
segments/segment_11217.wav|他一输钱。|female|neutral
segments/segment_03055.wav|是。是我的淫水。|female|neutral
segments/segment_03566.wav|不？|female|neutral
segments/segment_05493.wav|唉，老公，你。|female|neutral
segments/segment_02132.wav|嗯，硬了呢？都硬了，你还扭捏什么呀？|female|neutral
segments/segment_12287.wav|我。|female|neutral
segments/segment_05883.wav|婊子的屁眼被你操穿了。操烂了，操破了。哦。哦。哦。哦。|female|neutral
segments/segment_05379.wav|是吧？|female|neutral
segments/segment_00229.wav|你在操我，在办公室里面做爱，还是非常有感觉的。|female|neutral
segments/segment_06698.wav|在小穴和屁眼里，轮流进出|female|neutral
segments/segment_04001.wav|好兴奋。|female|neutral
segments/segment_12235.wav|我们两个。坐着来。|female|neutral
segments/segment_08776.wav|哎，我求求你了，我小穴被你操的好疼。|female|neutral
segments/segment_10131.wav|憋不住了。|female|neutral
segments/segment_03007.wav|嘿。前辈。你今天也加班吗？|female|neutral
segments/segment_10008.wav|都在瑞家里|female|neutral
segments/segment_04587.wav|不是你们故意串通好。|female|neutral
segments/segment_04221.wav|哇？|female|neutral
segments/segment_11058.wav|哇。|female|neutral
segments/segment_10117.wav|内裤到丝袜|female|neutral
segments/segment_05461.wav|不？|female|neutral
segments/segment_02750.wav|啊。哦哦。我爽死了。哦。我。我好舒服。啊，快老公。啊啊|female|neutral
segments/segment_06870.wav|啊。哦哦哦。|female|neutral
segments/segment_05478.wav|真好啊。人家也最喜欢你的精液了。|female|neutral
segments/segment_04376.wav|我我把所有的钱都给你们，好不好？|female|neutral
segments/segment_02944.wav|啊，对。|female|neutral
segments/segment_11189.wav|啊。|female|neutral
segments/segment_02718.wav|然后哦。|female|neutral
segments/segment_07310.wav|大王，你怎么停下来了？嗯嗯。小女子马上就要去了呀。|female|neutral
segments/segment_07493.wav|小女子的淫水都喷到床上了。啊啊啊|female|neutral
segments/segment_06077.wav|啊。好烫啊。|female|neutral
segments/segment_06551.wav|结婚证上的老公打电话过来。|female|neutral
segments/segment_12180.wav|啊。进去了。|female|neutral
segments/segment_06877.wav|太忙了。|female|neutral
segments/segment_04161.wav|啊。|female|neutral
segments/segment_10649.wav|进入人家的小穴。用你的舌头侵犯他。快点|female|neutral
